gene	lasso.top1_afr	lasso.top1_meta	lasso.top1_magepro	lasso.top1_afr_pv	lasso.top1_meta_pv	lasso.top1_magepro_pv	hsq_afr	hsq_afr_se	hsq_afr.pv	hsq_eur	hsq_eur_se	hsq_eur.pv	datasets	nonzeroAFR	nonzeroMAGEPRO	alpha_beta
ENSG00000258484.3	0.014088579759875	0.014088579759875	0.014088579759875	0.148559735083846	0.148559735083846	0.148559735083846	0.198595	0.183143	0.2007	NA	NA	NA	pred.wgt	4	1	NA
ENSG00000258499.1	0.00538417742455954	0.00538417742455954	0.00538417742455954	0.23576843352787	0.23576843352787	0.23576843352787	0.01836	0.227585	0.4776	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000258511.1	0.0319193082316039	0.0319193082316039	0.0319193082316039	0.0613125430944963	0.0613125430944963	0.0613125430944963	0.277996	0.138676	0.05234	NA	NA	NA	pred.wgt	4	3	NA
ENSG00000258512.1	-0.00213384362146996	0.0843548242803355	0.037395333126888	0.36456700606974	0.00517383335403293	0.0471176888148845	0.305459	0.132336	0.02203	NA	NA	NA	pred.wgt,pred.wgt.genoa	6	8	0.194840638414724,0.0158311731344516
ENSG00000258515.1	0.00828216404595516	0.00828216404595516	0.00828216404595516	0.201444950581469	0.201444950581469	0.201444950581469	0.164517	0.164553	0.2173	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000258521.1	0.0179846509504016	0.0179846509504016	0.0179846509504016	0.121812486722941	0.121812486722941	0.121812486722941	0.138602	0.111953	0.1488	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000258527.1	-0.0125153245334797	-0.0125153245334797	-0.0125153245334797	0.878533116494179	0.878533116494179	0.878533116494179	-0.35846	0.001422	0.004504	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000258531.2	0.01506528060626	0.01506528060626	0.01506528060626	0.141295309517429	0.141295309517429	0.141295309517429	0.216262	0.186632	0.1683	NA	NA	NA	pred.wgt	5	2	NA
ENSG00000258546.1	0.0184685893272364	0.0184685893272364	0.0184685893272364	0.118876282303668	0.118876282303668	0.118876282303668	-0.272061	0.000464	0.009494	NA	NA	NA	pred.wgt	1	4	NA
ENSG00000258559.2	0.00185683151673377	0.00185683151673377	0.00185683151673377	0.28748860218012	0.28748860218012	0.28748860218012	0.037609	0.116061	0.394	NA	NA	NA	pred.wgt	6	7	NA
ENSG00000258568.1	-0.00902990957790295	-0.00902990957790295	-0.00902990957790295	0.589833801717548	0.589833801717548	0.589833801717548	-0.023669	0.106689	0.4392	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000258571.1	0.00403643834597223	0.00403643834597223	0.00403643834597223	0.254072562843973	0.254072562843973	0.254072562843973	-0.07988	0.079921	0.2722	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000258572.1	0.00244699989706043	0.00244699989706043	0.00244699989706043	0.277930124754135	0.277930124754135	0.277930124754135	0.193388	0.220971	0.2526	NA	NA	NA	pred.wgt	3	1	NA
ENSG00000258581.2	-0.00576507584074726	-0.00576507584074726	-0.00576507584074726	0.461697046226921	0.461697046226921	0.461697046226921	0.03055	0.101054	0.4097	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000258597.3	0.0356699335530082	0.0356699335530082	0.0356699335530082	0.0511797314540359	0.0511797314540359	0.0511797314540359	-0.247939	0.021333	0.2746	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000258602.1	0.01746554654149	0.01746554654149	0.01746554654149	0.125050047472732	0.125050047472732	0.125050047472732	-0.213564	0.006267	0.03196	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000258623.1	-0.012185180871791	-0.012185180871791	-0.012185180871791	0.825462367393635	0.825462367393635	0.825462367393635	-0.238129	0.000925	0.01144	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000258634.3	0.0121703037768285	0.0121703037768285	0.0121703037768285	0.164068024300443	0.164068024300443	0.164068024300443	0.065553	0.181391	0.3962	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000258647.5	-0.00638580518644627	-0.00638580518644627	-0.00638580518644627	0.482166119503269	0.482166119503269	0.482166119503269	-0.1084	0.104686	0.2659	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000258654.1	-0.00889536477122355	-0.00889536477122355	-0.00889536477122355	0.583294508506438	0.583294508506438	0.583294508506438	0.089947	0.097921	0.1949	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000258655.2	-0.0103569062874702	-0.0103569062874702	-0.0103569062874702	0.663961952388856	0.663961952388856	0.663961952388856	-0.096667	0.046621	0.1442	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000258659.6	0.00642089699410098	0.00642089699410098	0.00642089699410098	0.222753339396477	0.222753339396477	0.222753339396477	-0.16834	0.10738	0.2575	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000258666.1	0.100545179901249	0.100545179901249	0.100545179901249	0.00241955225955991	0.00241955225955991	0.00241955225955991	0.19958	0.103341	0.03693	NA	NA	NA	pred.wgt	6	3	NA
ENSG00000258667.1	0.00316868455367147	0.00316868455367147	0.00316868455367147	0.266771332676106	0.266771332676106	0.266771332676106	-0.058151	0.096404	0.3523	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000258682.1	-0.0127844468075151	-0.0127844468075151	-0.0127844468075151	0.958103051029048	0.958103051029048	0.958103051029048	-0.143456	0.036345	0.08632	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000258689.1	-0.0128187687231498	-0.0128187687231498	-0.0128187687231498	0.990782671260777	0.990782671260777	0.990782671260777	-0.076761	0.084599	0.2916	NA	NA	NA	pred.wgt	1	3	NA
ENSG00000258701.1	-0.00795549729227996	-0.00795549729227996	-0.00795549729227996	0.541280451671771	0.541280451671771	0.541280451671771	0.209584	0.131866	0.09886	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000258704.6	-0.00763706540164732	-0.00763706540164732	-0.00763706540164732	0.528300240163222	0.528300240163222	0.528300240163222	0.04738	0.102985	0.3629	NA	NA	NA	pred.wgt	5	5	NA
ENSG00000258711.2	-0.0126781982270774	-0.0126781982270774	-0.0126781982270774	0.916884609192659	0.916884609192659	0.916884609192659	0.021811	0.193937	0.4672	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000258725.1	0.0204783410368213	0.0204783410368213	0.0204783410368213	0.107477753962999	0.107477753962999	0.107477753962999	-0.322923	9.1e-05	0.0003198	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000258727.1	0.0659800860656765	0.0659800860656765	0.0659800860656765	0.0122271086727572	0.0122271086727572	0.0122271086727572	-0.068265	0.084126	0.3078	NA	NA	NA	pred.wgt	1	4	NA
ENSG00000258730.1	-0.00545322837067275	-0.00545322837067275	-0.00545322837067275	0.451928148833857	0.451928148833857	0.451928148833857	0.002697	0.13071	0.4942	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000258732.1	-0.0016100777944672	-0.0016100777944672	-0.0016100777944672	0.353007398168395	0.353007398168395	0.353007398168395	-0.038816	0.013802	0.1396	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000258733.5	-0.00483340391195886	-0.00483340391195886	-0.00483340391195886	0.433434269158665	0.433434269158665	0.433434269158665	0.097722	0.10496	0.2313	NA	NA	NA	pred.wgt	1	3	NA
ENSG00000258738.1	0.0210672336205989	0.0210672336205989	0.0210672336205989	0.104365557478217	0.104365557478217	0.104365557478217	0.159703	0.122787	0.1351	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000258741.3	-0.00421584482597059	-0.00421584482597059	-0.00421584482597059	0.416118956075075	0.416118956075075	0.416118956075075	0.217435	0.199961	0.2087	NA	NA	NA	pred.wgt	3	1	NA
ENSG00000258745.1	0.0112536511043783	0.0112536511043783	0.0112536511043783	0.172113236493635	0.172113236493635	0.172113236493635	-0.043952	0.281895	0.4547	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000258754.7	0.00157122442944024	0.00157122442944024	0.00157122442944024	0.292262058319915	0.292262058319915	0.292262058319915	-0.194531	0.079808	0.125	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000258768.2	0.0473879514874213	0.0473879514874213	0.0473879514874213	0.0292989010026216	0.0292989010026216	0.0292989010026216	-0.134058	0.117657	0.2499	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000258769.1	0.00282006070350305	0.00282006070350305	0.00282006070350305	0.272091347783807	0.272091347783807	0.272091347783807	0.143656	0.107641	0.12	NA	NA	NA	pred.wgt	3	10	NA
ENSG00000258810.1	-0.00793574673667852	-0.00793574673667852	-0.00793574673667852	0.54045864116166	0.54045864116166	0.54045864116166	0.205151	0.222323	0.2363	NA	NA	NA	pred.wgt	7	2	NA
ENSG00000258811.1	0.0261998591862257	0.0261998591862257	0.0261998591862257	0.0809878894654984	0.0809878894654984	0.0809878894654984	0.216694	0.109949	0.04289	NA	NA	NA	pred.wgt	2	5	NA
ENSG00000258818.3	-0.0124468856067532	0.00182064422627304	0.0263269482419659	0.865716493280499	0.288087968050323	0.0804850245631619	-0.204985	0.112709	0.1496	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	4	0.0312591405718251,0.00313405042453761
ENSG00000258819.1	0.146269418880233	0.146269418880233	0.146269418880233	0.000273368242061553	0.000273368242061553	0.000273368242061553	-0.062557	0.114424	0.3625	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000258824.2	-0.0108776194066604	-0.0108776194066604	-0.0108776194066604	0.69967107439956	0.69967107439956	0.69967107439956	-0.042306	0.060074	0.3291	NA	NA	NA	pred.wgt	1	3	NA
ENSG00000258831.1	-0.00592236077898733	-0.00592236077898733	-0.00592236077898733	0.466750555226238	0.466750555226238	0.466750555226238	0.356633	0.165828	0.04741	NA	NA	NA	pred.wgt	6	5	NA
ENSG00000258839.3	0.028376732400304	0.028376732400304	0.028376732400304	0.0728140483240545	0.0728140483240545	0.0728140483240545	0.141447	0.101052	0.1152	NA	NA	NA	pred.wgt	3	2	NA
ENSG00000258867.5	0.00829027245740843	0.00829027245740843	0.00829027245740843	0.201357458012546	0.201357458012546	0.201357458012546	-0.19978	0.026246	0.0337	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000258875.5	-0.0080825278583736	-0.0080825278583736	-0.0080825278583736	0.546621273283882	0.546621273283882	0.546621273283882	0.064251	NA	NA	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000258890.6	-0.0103468508434665	-0.0103468508434665	-0.0103468508434665	0.663318230048235	0.663318230048235	0.663318230048235	-0.050381	0.055631	0.2976	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000258891.1	0.0569862830537107	0.0569862830537107	0.0569862830537107	0.0186411285984679	0.0186411285984679	0.0186411285984679	-0.095908	0.021949	0.1206	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000258900.1	-0.00968522238210223	-0.00968522238210223	-0.00968522238210223	0.623999085443271	0.623999085443271	0.623999085443271	-0.086031	0.062491	0.2182	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000258907.2	0.0737799240103897	0.0737799240103897	0.0737799240103897	0.00848747646449055	0.00848747646449055	0.00848747646449055	-0.003424	0.068243	0.486	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000258908.1	0.0893310665654243	0.0893310665654243	0.0893310665654243	0.0040976099016737	0.0040976099016737	0.0040976099016737	-0.130875	0.155865	0.2965	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000258919.1	-0.00983014237592528	-0.00983014237592528	-0.00983014237592528	0.632144615448548	0.632144615448548	0.632144615448548	0.615464	0.203796	0.01079	NA	NA	NA	pred.wgt	17	15	NA
ENSG00000258920.1	-0.00716144908876371	-0.00716144908876371	-0.00716144908876371	0.509910655215965	0.509910655215965	0.509910655215965	-0.155522	0.099096	0.1961	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000258922.1	-0.0128161034092487	-0.0128161034092487	-0.0128161034092487	0.985344672032036	0.985344672032036	0.985344672032036	0.367712	0.171311	0.04915	NA	NA	NA	pred.wgt	5	5	NA
ENSG00000258926.1	-0.0125985007108145	-0.0125985007108145	-0.0125985007108145	0.896291838491136	0.896291838491136	0.896291838491136	-0.090261	0.163907	0.3622	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000258940.2	0.00100463734431977	0.00100463734431977	0.00100463734431977	0.302031479223105	0.302031479223105	0.302031479223105	0.040939	0.067015	0.3106	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000258944.1	0.000766490843702727	0.000766490843702727	0.000766490843702727	0.306261471064699	0.306261471064699	0.306261471064699	-0.098953	0.028442	0.1279	NA	NA	NA	pred.wgt	1	6	NA
ENSG00000258947.6	-0.00504137290409012	-0.00504137290409012	-0.00504137290409012	0.439508768317117	0.439508768317117	0.439508768317117	0.001631	0.112311	0.4959	NA	NA	NA	pred.wgt	2	1	NA
ENSG00000258959.1	-0.0118078154660457	-0.0118078154660457	-0.0118078154660457	0.780671634952159	0.780671634952159	0.780671634952159	-0.078347	0.021152	0.1077	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000258967.1	0.0407502235203713	0.0407502235203713	0.0407502235203713	0.0401442299609408	0.0401442299609408	0.0401442299609408	-0.210503	0.01662	0.0298	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000258976.1	0.0117529751433981	0.0117529751433981	0.0117529751433981	0.167677060336752	0.167677060336752	0.167677060336752	0.064251	NA	NA	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000259004.1	0.0533041464247014	0.0533041464247014	0.0533041464247014	0.0221645403006216	0.0221645403006216	0.0221645403006216	0.098725	0.134515	0.273	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259005.1	0.0207828924844871	0.0207828924844871	0.0207828924844871	0.105855968851223	0.105855968851223	0.105855968851223	0.115421	0.110278	0.1809	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000259031.1	0.0582720186605368	0.0582720186605368	0.0582720186605368	0.0175489947067407	0.0175489947067407	0.0175489947067407	0.466688	0.121433	0.0002611	NA	NA	NA	pred.wgt	14	7	NA
ENSG00000259032.2	0.00213498384294442	0.00213498384294442	0.00213498384294442	0.282933330628312	0.282933330628312	0.282933330628312	-0.18343	0.025768	0.0462	NA	NA	NA	pred.wgt	1	3	NA
ENSG00000259045.1	0.0148437244292239	0.0148437244292239	0.0148437244292239	0.142908047251034	0.142908047251034	0.142908047251034	0.064251	NA	NA	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259051.1	0.00551589213637727	0.00551589213637727	0.00551589213637727	0.234065741960226	0.234065741960226	0.234065741960226	0.002801	0.071133	0.4888	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259062.2	0.00796526913761175	0.00796526913761175	0.00796526913761175	0.204899106603992	0.204899106603992	0.204899106603992	-0.072331	0.08332	0.3049	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259065.1	0.044660496074364	0.044660496074364	0.044660496074364	0.0333373619428568	0.0333373619428568	0.0333373619428568	0.141912	0.112846	0.1389	NA	NA	NA	pred.wgt	2	1	NA
ENSG00000259070.5	-0.011492969232858	-0.011492969232858	-0.011492969232858	0.749857162718958	0.749857162718958	0.749857162718958	0.073773	0.125781	0.3295	NA	NA	NA	pred.wgt	3	2	NA
ENSG00000259081.1	0.0943671040707383	0.0943671040707383	0.0943671040707383	0.00323513775090031	0.00323513775090031	0.00323513775090031	0.031205	0.102984	0.4106	NA	NA	NA	pred.wgt	1	4	NA
ENSG00000259088.1	-0.000559950272435161	-0.000559950272435161	-0.000559950272435161	0.331272695620069	0.331272695620069	0.331272695620069	0.092378	0.119235	0.2659	NA	NA	NA	pred.wgt	1	3	NA
ENSG00000259092.1	0.00388607481069159	0.00388607481069159	0.00388607481069159	0.256219343548905	0.256219343548905	0.256219343548905	-0.004721	0.178469	0.4926	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259094.1	-0.00311815925701642	-0.00311815925701642	-0.00311815925701642	0.387741634158683	0.387741634158683	0.387741634158683	0.007124	0.083561	0.4757	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259100.1	-0.00829087633466608	-0.00829087633466608	-0.00829087633466608	0.555595094043815	0.555595094043815	0.555595094043815	0.127411	0.084833	0.08451	NA	NA	NA	pred.wgt	3	2	NA
ENSG00000259118.5	-0.012571501475324	-0.012571501475324	-0.012571501475324	0.890203663105589	0.890203663105589	0.890203663105589	-0.209651	0.001424	0.006128	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259120.2	0.0209130196596491	0.0209130196596491	0.0209130196596491	0.105171069000178	0.105171069000178	0.105171069000178	-0.108948	0.045789	0.3648	NA	NA	NA	pred.wgt	2	1	NA
ENSG00000259144.2	0.0398657328303794	0.0398657328303794	0.0398657328303794	0.041872619707957	0.041872619707957	0.041872619707957	0.125278	0.118673	0.206	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000259146.3	-0.00343003497821748	-0.00343003497821748	-0.00343003497821748	0.395514742758571	0.395514742758571	0.395514742758571	-0.034438	0.047247	0.3257	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259151.2	0.0740120321485799	0.0740120321485799	0.0740120321485799	0.00839579583801681	0.00839579583801681	0.00839579583801681	0.156863	0.175865	0.2578	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259158.3	-0.00168826371467867	-0.00168826371467867	-0.00168826371467867	0.354701095713943	0.354701095713943	0.354701095713943	0.085904	0.136348	0.318	NA	NA	NA	pred.wgt	3	2	NA
ENSG00000259165.1	-0.0114665912625007	-0.0114665912625007	-0.0114665912625007	0.747466521770888	0.747466521770888	0.747466521770888	0.089789	0.133212	0.3047	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259182.5	0.141981408052246	0.141981408052246	0.141981408052246	0.000336358454428746	0.000336358454428746	0.000336358454428746	-0.031024	0.089215	0.4096	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000259188.5	0.00605591910814596	0.00605591910814596	0.00605591910814596	0.227235827621146	0.227235827621146	0.227235827621146	0.005891	0.082161	0.4795	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000259205.2	0.170470086508984	0.170470086508984	0.170470086508984	8.36610636386617e-05	8.36610636386617e-05	8.36610636386617e-05	0.164049	0.145082	0.1913	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000259207.7	0.0804860528104498	0.0804860528104498	0.0804860528104498	0.00620132888313986	0.00620132888313986	0.00620132888313986	0.027538	0.069026	0.3808	NA	NA	NA	pred.wgt	1	3	NA
ENSG00000259211.1	-0.0118474255863463	-0.0118474255863463	-0.0118474255863463	0.784898229505354	0.784898229505354	0.784898229505354	-0.156216	0.028953	0.05145	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000259212.1	-0.00195182611629963	-0.00195182611629963	-0.00195182611629963	0.360492256664581	0.360492256664581	0.360492256664581	0.213239	0.17299	0.1784	NA	NA	NA	pred.wgt	3	1	NA
ENSG00000259235.1	0.581010338966842	0.581010338966842	0.581010338966842	1.30871795457712e-16	1.30871795457712e-16	1.30871795457712e-16	0.761497	0.07277	7.231e-10	NA	NA	NA	pred.wgt	7	6	NA
ENSG00000259248.5	0.101994251293564	0.101994251293564	0.101994251293564	0.00225995372749935	0.00225995372749935	0.00225995372749935	0.062992	0.107431	0.3328	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259250.1	-0.00957628685509593	-0.00957628685509593	-0.00957628685509593	0.618028022478008	0.618028022478008	0.618028022478008	0.395036	0.203732	0.03868	NA	NA	NA	pred.wgt	5	5	NA
ENSG00000259268.1	0.000822820959096693	0.000822820959096693	0.000822820959096693	0.305254134370336	0.305254134370336	0.305254134370336	0.013399	0.063605	0.4377	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259287.2	0.0076609275488454	0.0076609275488454	0.0076609275488454	0.208281307202847	0.208281307202847	0.208281307202847	0.126916	0.179647	0.3041	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259291.2	-0.00974221017006682	-0.00974221017006682	-0.00974221017006682	0.6271739785012	0.6271739785012	0.6271739785012	-0.032396	0.110162	0.4212	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000259293.1	-0.00762458302949098	-0.00762458302949098	-0.00762458302949098	0.527802793991371	0.527802793991371	0.527802793991371	-0.251526	0.000115	0.007526	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259294.1	0.0937248522138854	0.0937248522138854	0.0937248522138854	0.0033341979971668	0.0033341979971668	0.0033341979971668	-0.173037	0.001448	0.06947	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000259298.1	0.0214252491739857	0.0214252491739857	0.0214252491739857	0.102520968901034	0.102520968901034	0.102520968901034	-0.052971	0.040291	0.2471	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259307.1	-0.0114299556986308	-0.0114299556986308	-0.0114299556986308	0.744188418087007	0.744188418087007	0.744188418087007	0.018892	0.085153	0.4351	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000259314.1	0.00306750156420688	0.00306750156420688	0.00306750156420688	0.268302100556564	0.268302100556564	0.268302100556564	0.334039	0.135819	0.01592	NA	NA	NA	pred.wgt	5	5	NA
ENSG00000259315.1	-0.00085132121336251	-0.00085132121336251	-0.00085132121336251	0.337120694928253	0.337120694928253	0.337120694928253	0.210238	0.118415	0.0459	NA	NA	NA	pred.wgt	3	4	NA
ENSG00000259319.1	0.00715239935059464	0.00715239935059464	0.00715239935059464	0.214078899257637	0.214078899257637	0.214078899257637	0.026561	0.114814	0.4322	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259321.1	-0.0127851664302447	-0.0127851664302447	-0.0127851664302447	0.958522767432294	0.958522767432294	0.958522767432294	-0.194217	0.020119	0.08845	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259326.1	0.0325707462675462	0.0325707462675462	0.0325707462675462	0.0594131181241408	0.0594131181241408	0.0594131181241408	0.202122	0.138839	0.1291	NA	NA	NA	pred.wgt	4	2	NA
ENSG00000259330.2	-0.0128123438325087	-0.0128123438325087	-0.0128123438325087	0.980053396779342	0.980053396779342	0.980053396779342	-0.027563	0.114012	0.4341	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259343.5	0.00935762275208551	0.00935762275208551	0.00935762275208551	0.190213802630443	0.190213802630443	0.190213802630443	-0.214538	0.000109	0.002693	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259351.1	0.000374847423895153	0.000374847423895153	0.000374847423895153	0.313384239923423	0.313384239923423	0.313384239923423	-0.097496	0.012692	0.2013	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259363.5	-0.00733124119681738	0.0621712694726089	0.0148219692246551	0.516345907327277	0.0146157079636408	0.143067499617241	0.34203	0.155305	0.04816	NA	NA	NA	pred.wgt,pred.wgt.genoa	2	9	0.25250671370151,0.00788520978165069
ENSG00000259366.1	-0.00200197519873946	-0.00200197519873946	-0.00200197519873946	0.361608693361089	0.361608693361089	0.361608693361089	0.003263	0.087378	0.4894	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000259374.2	-0.0119940595589034	-0.0119940595589034	-0.0119940595589034	0.801405622535118	0.801405622535118	0.801405622535118	0.157432	0.16493	0.2404	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000259379.1	-0.00951715654400997	-0.00951715654400997	-0.00951715654400997	0.614838992398908	0.614838992398908	0.614838992398908	0.119876	0.15588	0.2835	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259381.2	0.0174755206212205	0.0174755206212205	0.0174755206212205	0.124986964446902	0.124986964446902	0.124986964446902	0.229777	0.163949	0.1364	NA	NA	NA	pred.wgt	5	3	NA
ENSG00000259384.6	-0.010030937355725	-0.010030937355725	-0.010030937355725	0.64384025137199	0.64384025137199	0.64384025137199	0.009723	0.043361	0.4332	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000259407.1	0.0432935952308964	0.0432935952308964	0.0432935952308964	0.0355710189788897	0.0355710189788897	0.0355710189788897	-0.045493	0.129835	0.409	NA	NA	NA	pred.wgt	2	3	NA
ENSG00000259408.2	-0.00850492898773436	-0.00850492898773436	-0.00850492898773436	0.565107697714709	0.565107697714709	0.565107697714709	0.399499	0.216387	0.05387	NA	NA	NA	pred.wgt	10	6	NA
ENSG00000259418.1	-0.00741698578480676	-0.00741698578480676	-0.00741698578480676	0.519649381855058	0.519649381855058	0.519649381855058	-0.02706	0.062637	0.3943	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259429.5	0.0143017822281203	0.0143017822281203	0.0143017822281203	0.146939389691299	0.146939389691299	0.146939389691299	-0.003199	0.078477	0.4886	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259431.5	-0.00910796048198304	-0.00910796048198304	-0.00910796048198304	0.593695999382242	0.593695999382242	0.593695999382242	0.103965	0.204578	0.3435	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259436.1	0.002981226616116	0.002981226616116	0.002981226616116	0.269615868102286	0.269615868102286	0.269615868102286	-0.085581	0.004221	0.04034	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000259442.1	-0.00818363673538847	-0.00818363673538847	-0.00818363673538847	0.550942165927898	0.550942165927898	0.550942165927898	0.14437	0.086634	0.05529	NA	NA	NA	pred.wgt	4	5	NA
ENSG00000259448.2	0.145961335125554	0.145961335125554	0.145961335125554	0.000277477804675924	0.000277477804675924	0.000277477804675924	0.677761	0.137916	0.0006501	NA	NA	NA	pred.wgt	19	13	NA
ENSG00000259453.1	-0.0128148561162842	-0.0128148561162842	-0.0128148561162842	0.983401065939395	0.983401065939395	0.983401065939395	0.064251	NA	NA	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259456.3	-0.00210096975029805	-0.00210096975029805	-0.00210096975029805	0.363826433188701	0.363826433188701	0.363826433188701	-0.18479	0.025771	0.04179	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259475.1	0.0194603220410687	0.0194603220410687	0.0194603220410687	0.113096260189353	0.113096260189353	0.113096260189353	0.23499	0.204644	0.1787	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259479.6	0.373034602003067	0.373034602003067	0.373034602003067	1.07736930559541e-09	1.07736930559541e-09	1.07736930559541e-09	0.338972	0.139833	0.003711	NA	NA	NA	pred.wgt	4	4	NA
ENSG00000259488.2	0.305317080187692	0.305317080187692	0.305317080187692	6.43749035081279e-08	6.43749035081279e-08	6.43749035081279e-08	0.606716	0.09375	3.068e-06	NA	NA	NA	pred.wgt	9	6	NA
ENSG00000259494.1	-0.00993463598065802	0.00545598839197159	-0.01281843025395	0.638169235027179	0.234838301749008	0.989927962790223	0.163197	0.190123	0.2533	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	2	0.0598204918986825,0.0136561115309647
ENSG00000259496.2	0.0553058055416118	0.0553058055416118	0.0553058055416118	0.0201728472663996	0.0201728472663996	0.0201728472663996	-0.012782	0.235253	0.4848	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000259514.1	0.00338404925841385	0.00338404925841385	0.00338404925841385	0.263548671608975	0.263548671608975	0.263548671608975	0.13832	0.088769	0.04654	NA	NA	NA	pred.wgt	5	5	NA
ENSG00000259516.2	0.00538779030331726	0.00538779030331726	0.00538779030331726	0.235721532898385	0.235721532898385	0.235721532898385	-0.053497	0.070108	0.3282	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259536.5	0.00712067656161142	0.00712067656161142	0.00712067656161142	0.214446765546983	0.214446765546983	0.214446765546983	-0.076089	0.061695	0.24	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259539.1	-0.0113329599421454	-0.0113329599421454	-0.0113329599421454	0.735733399995146	0.735733399995146	0.735733399995146	0.113673	0.077574	0.0718	NA	NA	NA	pred.wgt	4	1	NA
